year,state_fips,po,district,kind,candidate,party_group,votes,new,method,evidence
2020,48,TX,18,surname,Spencer,OTHER,4514,Luke Spencer,vote_total,wikipedia votes 4514
2020,48,TX,19,surname,Arrington,REP,198193,Jodey Arrington,surname,wikipedia party Republican]]
2020,48,TX,19,surname,Burnes,OTHER,6271,Joe Burnes,vote_total,wikipedia votes 6271
2020,48,TX,19,surname,Watson,DEM,60572,Tom Watson,surname,wikipedia party Democratic]]
2020,48,TX,20,surname,Blunt,OTHER,6017,Jeffrey Blunt,vote_total,wikipedia votes 6017
2020,48,TX,20,surname,Castro,DEM,175078,Joaquín Castro,vote_total,wikipedia votes 175078
2020,48,TX,20,surname,Garza,REP,89628,Mauro Garza,vote_total,wikipedia votes 89628
2020,48,TX,21,surname,Davis,DEM,205780,Wendy Davis,vote_total,wikipedia votes 205780
2020,48,TX,21,surname,Dibianca,OTHER,8666,Arthur DiBlanca,vote_total,wikipedia votes 8666
2020,48,TX,21,surname,Roy,REP,235741,Chip Roy,surname,wikipedia party Republican]]
2020,48,TX,21,surname,Wakely,OTHER,3564,Tom Wakely,vote_total,wikipedia votes 3564
2020,48,TX,22,surname,Kulkarni,DEM,181998,Sri Preston Kulkarni,vote_total,wikipedia votes 181998
2020,48,TX,22,surname,Leblanc,OTHER,15791,Joseph LeBlanc Jr.,vote_total,wikipedia votes 15791
2020,48,TX,22,surname,Nehls,REP,210259,Troy Nehls,vote_total,wikipedia votes 210259
2020,48,TX,23,surname,Gonzales,REP,149398,Tony Gonzales,surname,wikipedia party Republican]]
2020,48,TX,23,surname,Villela,OTHER,8371,Beto Villela,surname,wikipedia party Libertarian]]
2020,48,TX,24,surname,Bauer,OTHER,2909,Mark Bauer,vote_total,wikipedia votes 2909
2020,48,TX,24,surname,Hamilton,OTHER,5647,Darren Hamilton,vote_total,wikipedia votes 5647
2020,48,TX,24,surname,Kuzmich,OTHER,4229,Steve Kuzmich,vote_total,wikipedia votes 4229
2020,48,TX,24,surname,Valenzuela,DEM,163326,Candace Valenzuela,vote_total,wikipedia votes 163326
2020,48,TX,24,surname,Vanduyne,REP,167910,Beth Van Duyne,vote_total,wikipedia votes 167910
2020,48,TX,25,surname,Kelsey,OTHER,7728,Bill Kelsey,surname,wikipedia party Libertarian]]
2020,48,TX,25,surname,Oliver,DEM,165676,Julie Oliver,surname,wikipedia party Democratic]]
2020,48,TX,25,surname,Williams,REP,220009,Roger Williams,surname,wikipedia party Republican]]
2020,48,TX,26,surname,Boler,OTHER,9243,Mark Boler,vote_total,wikipedia votes 9243
2020,48,TX,26,surname,Burgess,REP,261963,Michael C. Burgess,vote_total,wikipedia votes 261963
2020,48,TX,26,surname,Iannuzzi,DEM,161009,Carol Iannuzzi,vote_total,wikipedia votes 161009
2020,48,TX,27,surname,Cloud,REP,172305,Michael Cloud,vote_total,wikipedia votes 172305
2020,48,TX,27,surname,Gray,OTHER,5482,Phil Gray,vote_total,wikipedia votes 5482
2020,48,TX,28,surname,Congdon,OTHER,6426,Bekah Congdon,surname,wikipedia party Libertarian]]
2020,48,TX,28,surname,Cuellar,DEM,137492,Henry Cuellar,surname,wikipedia party Democratic]]
2020,48,TX,28,surname,Whitten,REP,91910,Sandra Whitten,surname,wikipedia party Republican]]
2020,48,TX,29,surname,Blanco,REP,42840,Jaimy Z. Blanco,vote_total,wikipedia votes 42840
2020,48,TX,29,surname,Garcia,DEM,111305,Sylvia Garcia,vote_total,wikipedia votes 111305
2020,48,TX,29,surname,Kurtz,OTHER,2328,Phil Kurtz,vote_total,wikipedia votes 2328
2020,48,TX,30,surname,Pennie,REP,48685,Tre Pennie,vote_total,wikipedia votes 48685
2020,48,TX,30,surname,Williams,OTHER,10851,Eric Williams,vote_total,wikipedia votes 10851
2020,48,TX,31,surname,Carter,REP,211464,John Carter,surname,wikipedia party Republican]]
2020,48,TX,31,surname,Imam,DEM,174981,Donna Imam,surname,wikipedia party Democratic]]
2020,48,TX,31,surname,Patterson,OTHER,8857,Clark Patterson,surname,wikipedia party Libertarian]]
2020,48,TX,32,surname,Allred,DEM,178542,Colin Allred,vote_total,wikipedia votes 178542
2020,48,TX,32,surname,Collins,REP,157867,Genevieve Collins,vote_total,wikipedia votes 157867
2020,48,TX,32,surname,Sigmon,OTHER,2332,Jason Sigmon,vote_total,wikipedia votes 2332
2020,48,TX,33,surname,Quintanilla,OTHER,8071,Carlos Quintanilla,vote_total,wikipedia votes 8071
2020,48,TX,33,surname,Reeves,OTHER,2586,Jason Reeves,vote_total,wikipedia votes 2586
2020,48,TX,33,surname,Veasey,DEM,105317,Marc Veasey,vote_total,wikipedia votes 105317
2020,48,TX,33,surname,Welton,OTHER,1994,Rene Welton,vote_total,wikipedia votes 1994
2020,48,TX,34,surname,Cristo,OTHER,3225,Anthony Cristo,surname,wikipedia party Libertarian]]
2020,48,TX,34,surname,Gonzalez,REP,84170,Rey Gonzalez,surname,wikipedia party Republican]]
2020,48,TX,34,surname,Royal,OTHER,2247,Chris Royal,surname,wikipedia party Independent]]
2020,48,TX,34,surname,Vela,DEM,111488,Filemon Vela,surname,wikipedia party Democratic]]
2020,48,TX,35,surname,Doggett,DEM,176373,Lloyd Doggett,vote_total,wikipedia votes 176373
2020,48,TX,35,surname,Loewe,OTHER,7393,Mark Loewe,vote_total,wikipedia votes 7393
2020,48,TX,35,surname,Mata,OTHER,5236,Jason Mata,vote_total,wikipedia votes 5236
2020,48,TX,36,surname,Abbey,OTHER,4848,Chad Abbey,vote_total,wikipedia votes 4848
2020,48,TX,36,surname,Babin,REP,222712,Brian Babin,vote_total,wikipedia votes 222712
2020,48,TX,36,surname,Lewis,DEM,73410,Rashad Lewis,surname,wikipedia party Democratic]]
2020,48,TX,36,surname,Ridley,OTHER,1571,Hal Ridley Jr.,vote_total,wikipedia votes 1571
2020,50,VT,00,surname,Fic,OTHER,4,NA,unmatched,NA
2020,50,VT,00,surname,Gaffey,OTHER,1,NA,unmatched,NA
2020,50,VT,00,surname,Others,OTHER,12,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2020,50,VT,00,surname,Stephanie,OTHER,1,NA,unmatched,NA
2020,50,VT,00,surname,Sven,OTHER,1,NA,unmatched,NA
2020,50,VT,00,surname,Taylor,OTHER,1,NA,unmatched,NA
2022,23,ME,01,surname,Others,OTHER,159,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2022,26,MI,01,placeholder,Unnamed (name Missing In Source),OTHER,7,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2022,26,MI,02,placeholder,Unnamed (name Missing In Source),OTHER,66,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2022,26,MI,02,surname,Unresolved,OTHER,0,NA,unmatched,NA
2022,26,MI,03,surname,Unresolved,OTHER,0,NA,unmatched,NA
2022,26,MI,04,placeholder,Unnamed (name Missing In Source),OTHER,38,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2022,26,MI,04,surname,Unresolved,OTHER,0,NA,unmatched,NA
2022,26,MI,05,placeholder,Unnamed (name Missing In Source),OTHER,125,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2022,26,MI,07,placeholder,Unnamed (name Missing In Source),OTHER,42,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2022,26,MI,08,placeholder,Unnamed (name Missing In Source),OTHER,66,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2022,26,MI,09,placeholder,Unnamed (name Missing In Source),OTHER,39,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2022,48,TX,01,surname,Jefferson,DEM,51434,Jrmar Jefferson,surname,wikipedia party Democratic
2022,48,TX,01,surname,Moran,REP,183217,Nathaniel Moran,surname,wikipedia party Republican
2022,48,TX,02,surname,Crenshaw,REP,151791,Dan Crenshaw,surname,wikipedia party Republican
2022,48,TX,02,surname,Fulford,DEM,78496,Robin Fulford,surname,wikipedia party Democratic
2022,48,TX,03,surname,Claytor,OTHER,6895,Christopher J. Claytor,surname,wikipedia party Libertarian
2022,48,TX,03,surname,Self,REP,164240,Keith Self,surname,wikipedia party Republican
2022,48,TX,03,surname,Srivastava,DEM,100121,Sandeep Srivastava,surname,wikipedia party Democratic
2022,48,TX,04,surname,Fallon,REP,170821,Pat Fallon,surname,wikipedia party Republican
2022,48,TX,04,surname,Omere,DEM,79186,Iro Omere,surname,wikipedia party Democratic
2022,48,TX,04,surname,Simmons,OTHER,6052,John Simmons,surname,wikipedia party Libertarian
2022,48,TX,05,surname,Gooden,REP,135578,Lance Gooden,surname,wikipedia party Republican
2022,48,TX,05,surname,Hale,OTHER,4288,Kevin Hale,surname,wikipedia party Libertarian
2022,48,TX,05,surname,Hill,DEM,71906,Tartisha Hill,surname,wikipedia party Democratic
2022,48,TX,05,surname,Torres,OTHER,317,NA,unmatched,NA
2022,48,TX,06,surname,Ellzey,REP,149318,Jake Ellzey,page_text,'Jake Ellzey' appears 11 times on the page
2022,48,TX,07,surname,Fletcher,DEM,115994,Lizzie Fletcher,surname,wikipedia party Democratic
2022,48,TX,07,surname,Teague,REP,65835,Johnny Teague,surname,wikipedia party Republican
2022,48,TX,08,surname,Eriksen,OTHER,3126,Roy Eriksen,surname,wikipedia party Libertarian
2022,48,TX,08,surname,Jones,DEM,68715,Laura Jones,surname,wikipedia party Democratic
2022,48,TX,08,surname,Luttrell,REP,153127,Morgan Luttrell,surname,wikipedia party Republican
2022,48,TX,09,surname,Green,DEM,125446,Al Green,surname,wikipedia party Democratic
2022,48,TX,09,surname,Leon,REP,38161,Jimmy Leon,surname,wikipedia party Republican
2022,48,TX,10,surname,Kelsey,OTHER,6066,Bill Kelsey,surname,wikipedia party Libertarian
2022,48,TX,10,surname,McCaul,REP,159580,Michael McCaul,surname,wikipedia party Republican
2022,48,TX,10,surname,Nuno,DEM,86500,Linda Nuno,surname,wikipedia party Democratic
2022,48,TX,11,surname,Pfluger,REP,145318,August Pfluger,page_text,'August Pfluger' appears 11 times on the page
2022,48,TX,12,surname,Granger,REP,152953,Kay Granger,surname,wikipedia party Republican
2022,48,TX,12,surname,Hunt,DEM,85026,Trey Hunt,surname,wikipedia party Democratic
2022,48,TX,13,surname,Brown,DEM,52910,Kathleen Brown,surname,wikipedia party Democratic
2022,48,TX,13,surname,Jackson,REP,161766,Ronny Jackson,surname,wikipedia party Republican
2022,48,TX,14,surname,Weber,REP,149537,Randy Weber,surname,wikipedia party Republican
2022,48,TX,14,surname,Williams,DEM,68606,Mikal Williams,surname,wikipedia party Democratic
2022,48,TX,15,surname,Leone,OTHER,2814,Ross Lynn Leone,surname,wikipedia party Libertarian
2022,48,TX,15,surname,Vallejo,DEM,68097,Michelle Vallejo,surname,wikipedia party Democratic
2022,48,TX,16,surname,Armendariz-Jackson,REP,54986,Irene Armendariz-Jackson,surname,wikipedia party Republican
2022,48,TX,16,surname,Escobar,DEM,95510,Veronica Escobar,surname,wikipedia party Democratic
2022,48,TX,17,surname,Sessions,REP,144416,Pete Sessions,surname,wikipedia party Republican
2022,48,TX,17,surname,Woods,DEM,72830,Mary Jo Woods,surname,wikipedia party Democratic
2022,48,TX,18,surname,Duncan,OTHER,2765,NA,unmatched,NA
2022,48,TX,18,surname,Kurtz,OTHER,2050,NA,unmatched,NA
2022,48,TX,18,surname,Montiel,REP,40931,Carmen María Montiel,surname,wikipedia party Republican
2022,48,TX,19,surname,Arrington,REP,152265,Jodey Arrington,surname,wikipedia party Republican
2022,48,TX,19,surname,Lewis,OTHER,37351,Nathan Lewis,surname,wikipedia party Independent
2022,48,TX,20,surname,Castro,DEM,115352,Joaquin Castro,surname,wikipedia party Democratic
2022,48,TX,20,surname,Jonasz,OTHER,143,NA,unmatched,NA
2022,48,TX,20,surname,Sinclair,REP,53226,Kyle Sinclair,surname,wikipedia party Republican
2022,48,TX,21,surname,Roy,REP,207405,Chip Roy,surname,wikipedia party Republican
2022,48,TX,21,surname,Zapata,DEM,122676,Claudia Zapata,surname,wikipedia party Democratic
2022,48,TX,22,surname,Jordan,DEM,85653,Jamie Jordan,surname,wikipedia party Democratic
2022,48,TX,22,surname,Leblanc,OTHER,5378,Joseph LeBlanc Jr.,surname,wikipedia party Libertarian
2022,48,TX,22,surname,Nehls,REP,150014,Troy Nehls,surname,wikipedia party Republican
2022,48,TX,22,surname,Squires,OTHER,246,NA,unmatched,NA
2022,48,TX,23,surname,Gonzales,REP,116707,Tony Gonzales,surname,wikipedia party Republican
2022,48,TX,23,surname,Lira,DEM,80922,John Lira,surname,wikipedia party Democratic
2022,48,TX,23,surname,Lopez,OTHER,11177,Frank Lopez,surname,wikipedia party Independent
2022,48,TX,24,surname,McDowell,DEM,119878,Jan McDowell,surname,wikipedia party Democratic
2022,48,TX,25,surname,Williams,REP,185270,Mikal Williams,surname_statewide,only candidate with this surname in the state-year
2022,48,TX,26,surname,Burgess,REP,183638,Michael C. Burgess,surname,wikipedia party Republican
2022,48,TX,26,surname,Kolls,OTHER,81383,Mike Kolls,surname,wikipedia party Libertarian
2022,48,TX,27,surname,Cloud,REP,133416,Michael Cloud,surname,wikipedia party Republican
2022,48,TX,27,surname,Perez,DEM,73611,Maclovio Pérez,surname,wikipedia party Democratic
2022,48,TX,28,surname,Cuellar,DEM,93803,Henry Cuellar,surname,wikipedia party Democratic
2022,48,TX,28,surname,Garcia,REP,71778,Cassy Garcia,surname,wikipedia party Republican
2022,48,TX,29,surname,Garcia,DEM,71837,Sylvia Garcia,surname,wikipedia party Democratic
2022,48,TX,29,surname,Schafranek,REP,28765,Robert Schafranek,surname,wikipedia party Republican
2022,48,TX,30,surname,Crockett,DEM,134876,Jasmine Crockett,surname,wikipedia party Democratic
2022,48,TX,30,surname,Gray,OTHER,1870,Phil Gray,surname,wikipedia party Libertarian
2022,48,TX,30,surname,Manning,OTHER,3820,Zachariah Manning,surname,wikipedia party Independent
2022,48,TX,30,surname,Rodgers,REP,39209,James Rodgers,surname,wikipedia party Republican
2022,48,TX,30,surname,Walker,OTHER,738,NA,unmatched,NA
2022,48,TX,31,surname,Carter,REP,183180,John Carter,page_text,'John Carter' appears 10 times on the page
2022,48,TX,32,surname,Allred,DEM,115998,Colin Allred,surname,wikipedia party Democratic
2022,48,TX,32,surname,Swad,REP,61492,Antonio Swad,surname,wikipedia party Republican
2022,48,TX,33,surname,Ashby,OTHER,2746,Ken Ashby,surname,wikipedia party Libertarian
2022,48,TX,33,surname,Gillespie,REP,29203,Patrick Gillespie,surname,wikipedia party Republican
2022,48,TX,33,surname,Veasey,DEM,82081,Marc Veasey,surname,wikipedia party Democratic
2022,48,TX,34,surname,Flores,REP,59464,Mayra Flores,surname,wikipedia party Republican
2022,48,TX,34,surname,Gonzalez,DEM,70895,Vicente Gonzalez,surname,wikipedia party Democratic
2022,48,TX,34,surname,Royal,OTHER,4079,Chris Royal,surname,wikipedia party Independent
2022,48,TX,35,surname,Casar,DEM,129808,Greg Casar,surname,wikipedia party Democratic
2022,48,TX,35,surname,McQueen,REP,48995,Dan McQueen,surname,wikipedia party Republican
2022,48,TX,36,surname,Babin,REP,145559,Brian Babin,surname,wikipedia party Republican
2022,48,TX,36,surname,Haire,DEM,64000,Jon Haire,surname,wikipedia party Democratic
2022,48,TX,37,surname,Doggett,DEM,220075,Lloyd Doggett,surname,wikipedia party Democratic
2022,48,TX,37,surname,Patterson,OTHER,6352,Clark Patterson,surname,wikipedia party Libertarian
2022,48,TX,37,surname,Taylor,OTHER,180,Van Taylor,page_text,'Van Taylor' appears 8 times on the page
2022,48,TX,38,surname,Dejean,OTHER,3970,Joel Dejean,surname,wikipedia party Independent
2022,48,TX,38,surname,Hunt,REP,163597,Wesley Hunt,surname,wikipedia party Republican
2022,48,TX,38,surname,Klussmann,DEM,92302,Duncan Klussmann,surname,wikipedia party Democratic
2022,50,VT,00,surname,Fictional,OTHER,2,NA,unmatched,NA
2022,50,VT,00,surname,Gray,OTHER,1,NA,unmatched,NA
2022,50,VT,00,surname,Me,OTHER,1,NA,unmatched,NA
2022,50,VT,00,surname,Notz,OTHER,1,NA,unmatched,NA
2022,50,VT,00,surname,Others,OTHER,14,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2022,50,VT,00,surname,Ramsey,OTHER,1,NA,unmatched,NA
2022,50,VT,00,surname,Thers,OTHER,16,NA,unmatched,NA
2022,50,VT,00,surname,Unknown,OTHER,3,NA,unmatched,NA
2024,19,IA,01,placeholder,Unnamed (name Missing In Source),OTHER,967,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2024,19,IA,02,placeholder,Unnamed (name Missing In Source),OTHER,341,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2024,19,IA,03,placeholder,Unnamed (name Missing In Source),OTHER,1197,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2024,19,IA,04,placeholder,Unnamed (name Missing In Source),OTHER,1127,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2024,23,ME,02,surname,Others,OTHER,410,Other / write-in candidates,aggregate_label,generic pooled or unnamed row
2024,34,NJ,02,surname,Salerno,DEM,1,Joe Salerno,surname,wikipedia party Democratic Party (United States)
2024,48,TX,01,surname,Moran,REP,258504,Nathaniel Moran,surname,wikipedia party Republican Party (United States)
2024,48,TX,02,surname,Crenshaw,REP,214631,Dan Crenshaw,vote_total,wikipedia votes 214631
2024,48,TX,02,surname,Filler,DEM,112252,Peter Filler,vote_total,wikipedia votes 112252
2024,48,TX,03,surname,Self,REP,237794,Keith Self,vote_total,wikipedia votes 237794
2024,48,TX,03,surname,Srivastava,DEM,142953,Sandeep Srivastava,vote_total,wikipedia votes 142953
2024,48,TX,04,surname,Cardell,DEM,111696,Simon Cardell,vote_total,wikipedia votes 111696
2024,48,TX,04,surname,Fallon,REP,241603,Pat Fallon,vote_total,wikipedia votes 241603
2024,48,TX,05,surname,Gooden,REP,192185,Lance Gooden,vote_total,wikipedia votes 192185
2024,48,TX,05,surname,Torres,DEM,107712,Ruth Torres,vote_total,wikipedia votes 107712
2024,48,TX,06,surname,Ellzey,REP,188121,Jake Ellzey,surname,wikipedia party Republican Party (United States)
2024,48,TX,06,surname,Love,DEM,98321,John Love III,surname,wikipedia party Democratic Party (United States)
2024,48,TX,07,surname,Fletcher,DEM,149820,Lizzie Fletcher,surname,wikipedia party Democratic Party (United States)
2024,48,TX,07,surname,Kane,REP,94651,Caroline Kane,surname,wikipedia party Republican Party (United States)
2024,48,TX,08,surname,Jones,DEM,108754,Laura Jones,vote_total,wikipedia votes 108754
2024,48,TX,08,surname,Luttrell,REP,233423,Morgan Luttrell,vote_total,wikipedia votes 233423
2024,48,TX,09,surname,Green,DEM,184141,Al Green,vote_total,wikipedia votes 184141
2024,48,TX,10,surname,Boisseau,DEM,118278,Theresa Boisseau,surname,wikipedia party Democratic Party (United States)
2024,48,TX,10,surname,McCaul,REP,221226,Michael McCaul,surname,wikipedia party Republican Party (United States)
2024,48,TX,10,surname,Miller,OTHER,8309,NA,unmatched,NA
2024,48,TX,11,surname,Pfluger,REP,212016,August Pfluger,surname,wikipedia party Republican Party (United States)
2024,48,TX,12,surname,Goldman,REP,215564,Craig Goldman,surname,wikipedia party Republican Party (United States)
2024,48,TX,12,surname,Hunt,DEM,124154,Trey Hunt,surname,wikipedia party Democratic Party (United States)
2024,48,TX,13,surname,Jackson,REP,240619,Ronny Jackson,surname,wikipedia party Republican Party (United States)
2024,48,TX,14,surname,Hart,DEM,95875,Rhonda Hart,vote_total,wikipedia votes 95875
2024,48,TX,14,surname,Weber,REP,210320,Randy Weber,vote_total,wikipedia votes 210320
2024,48,TX,15,surname,Vallejo,DEM,95965,Michelle Vallejo,vote_total,wikipedia votes 95965
2024,48,TX,16,surname,Escobar,DEM,131391,Veronica Escobar,vote_total,wikipedia votes 131391
2024,48,TX,16,surname,Montanez,REP,377,NA,unmatched,NA
2024,48,TX,17,surname,Lorenzen,DEM,97936,Mark Lorenzen,surname,wikipedia party Democratic Party (United States)
2024,48,TX,17,surname,Sessions,REP,193095,Pete Sessions,surname,wikipedia party Republican Party (United States)
2024,48,TX,19,surname,Arrington,REP,215039,Jodey Arrington,surname,wikipedia party Republican Party (United States)
2024,48,TX,19,surname,Johnson,OTHER,23962,Bernard Johnson,surname,wikipedia party Libertarian Party (United States)
2024,48,TX,19,surname,Lewis,OTHER,27461,Nathan Lewis,surname,wikipedia party Independent
2024,48,TX,20,surname,Castro,DEM,157890,Joaquin Castro,vote_total,wikipedia votes 157890
2024,48,TX,21,surname,Hook,DEM,153764,Kristin Hook,surname,wikipedia party Democratic Party (United States)
2024,48,TX,21,surname,King,OTHER,8914,Bob King,vote_total,wikipedia votes 8914
2024,48,TX,21,surname,Roy,REP,263744,Chip Roy,vote_total,wikipedia votes 263744
2024,48,TX,22,surname,Nehls,REP,209285,Troy Nehls,vote_total,wikipedia votes 209285
2024,48,TX,23,surname,Gonzales,REP,180702,Tony Gonzales,surname,wikipedia party Republican Party (United States)
2024,48,TX,23,surname,Limon,DEM,109357,Santos Limon,surname,wikipedia party Democratic Party (United States)
2024,48,TX,24,surname,Eppler,DEM,149518,Sam Eppler,vote_total,wikipedia votes 149518
2024,48,TX,25,surname,Hagg,OTHER,2959,NA,unmatched,NA
2024,48,TX,25,surname,Williams,REP,263033,Roger Williams,surname,wikipedia party Republican Party (United States)
2024,48,TX,26,surname,Gill,REP,241096,Brandon Gill,vote_total,wikipedia votes 241096
2024,48,TX,26,surname,Gray,OTHER,8773,Phil Gray,vote_total,wikipedia votes 8773
2024,48,TX,26,surname,Lineberger,DEM,138558,Ernest Lineberger,vote_total,wikipedia votes 138558
2024,48,TX,27,surname,Cloud,REP,183970,Michael Cloud,surname,wikipedia party Republican Party (United States)
2024,48,TX,27,surname,Lloyd,DEM,94595,Tanya Lloyd,surname,wikipedia party Democratic Party (United States)
2024,48,TX,28,surname,Cuellar,DEM,125525,Henry Cuellar,surname,wikipedia party Democratic Party (United States)
2024,48,TX,28,surname,Furman,REP,112123,Jay Furman,surname,wikipedia party Republican Party (United States)
2024,48,TX,29,surname,Garcia,DEM,99379,Sylvia Garcia,surname,wikipedia party Democratic Party (United States)
2024,48,TX,29,surname,Garza,REP,52830,Alan Garza,surname,wikipedia party Republican Party (United States)
2024,48,TX,30,surname,Crockett,DEM,197650,Jasmine Crockett,vote_total,wikipedia votes 197650
2024,48,TX,30,surname,Jefferson,OTHER,35175,Jrmar Jefferson,vote_total,wikipedia votes 35175
2024,48,TX,31,surname,Carter,REP,229087,John Carter,surname,wikipedia party Republican Party (United States)
2024,48,TX,31,surname,Whitlow,DEM,126470,Stuart Whitlow,surname,wikipedia party Democratic Party (United States)
2024,48,TX,32,surname,Day,REP,85941,Darrell Day,vote_total,wikipedia votes 85941
2024,48,TX,32,surname,Hale,OTHER,5987,Kevin Hale,vote_total,wikipedia votes 5987
2024,48,TX,32,surname,Johnson,DEM,140536,Julie Johnson,vote_total,wikipedia votes 140536
2024,48,TX,33,surname,Gillespie,REP,51864,Patrick Gillespie,surname,wikipedia party Republican Party (United States)
2024,48,TX,33,surname,Veasey,DEM,114289,Marc Veasey,surname,wikipedia party Democratic Party (United States)
2024,48,TX,34,surname,Flores,REP,97606,Mayra Flores,surname,wikipedia party Republican Party (United States)
2024,48,TX,34,surname,Gonzalez,DEM,102786,Vicente Gonzalez,surname,wikipedia party Democratic Party (United States)
2024,48,TX,35,surname,Casar,DEM,170508,Greg Casar,surname,wikipedia party Democratic Party (United States)
2024,48,TX,35,surname,Wright,REP,82608,Steven Wright,surname,wikipedia party Republican Party (United States)
2024,48,TX,36,surname,Babin,REP,206020,Brian Babin,surname,wikipedia party Republican Party (United States)
2024,48,TX,36,surname,Steele,DEM,91006,Dayna Steele,surname,wikipedia party Democratic Party (United States)
2024,48,TX,37,surname,Altekar,OTHER,7511,Girish Altekar,vote_total,wikipedia votes 7511
2024,48,TX,37,surname,Doggett,DEM,252970,Lloyd Doggett,surname,wikipedia party Democratic Party (United States)
2024,48,TX,38,surname,Ayers,OTHER,94,Write-ins,vote_total,wikipedia votes 94
2024,48,TX,38,surname,Hunt,REP,215030,Wesley Hunt,vote_total,wikipedia votes 215030
2024,48,TX,38,surname,McDonough,DEM,127640,Melissa McDonough,vote_total,wikipedia votes 127640
